827000270131033	01126995	银行卡	消费	2017-07-01	21:30:48	20000.00	19980.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	20:01:57	10000.00	9980.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	18:51:08	10000.00	9940.00	60.00
827000270131056	01128935	银行卡	消费	2017-07-01	18:36:48	20000.00	19880.00	120.00
827000270131056	01128935	银行卡	消费	2017-07-01	18:36:07	30685.00	30500.89	184.11
827000270131056	01128935	银行卡	消费	2017-07-01	18:25:50	238675.00	238655.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	18:02:37	10000.00	9940.00	60.00
827000270131056	01128935	银行卡	消费	2017-07-01	17:54:38	10000.00	9940.00	60.00
827000270131056	01128935	银行卡	消费	2017-07-01	17:50:27	10000.00	9940.00	60.00
827000270131056	01128935	银行卡	消费	2017-07-01	16:57:54	48059.00	48039.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	16:54:03	10000.00	9940.00	60.00
827000270131054	01128930	银行卡	消费	2017-07-01	16:53:35	338378.00	338358.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	16:50:48	5000.00	4970.00	30.00
827000270131056	01128935	银行卡	消费	2017-07-01	16:41:55	27917.00	27749.50	167.50
827000270131056	01128935	银行卡	消费	2017-07-01	16:38:32	10000.00	9980.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	16:18:14	57005.00	56985.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	16:13:48	10000.00	9940.00	60.00
827000270131056	01128935	银行卡	消费	2017-07-01	16:09:49	15000.00	14910.00	90.00
827000270131056	01128935	银行卡	消费	2017-07-01	16:08:45	19589.00	19471.47	117.53
827000270131033	01126995	银行卡	消费	2017-07-01	16:07:35	120000.00	119980.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	16:05:58	57227.00	57207.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	15:31:29	10000.00	9980.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	15:26:04	25705.00	25550.77	154.23
827000270131056	01128935	银行卡	消费	2017-07-01	15:24:23	10000.00	9980.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	15:11:00	10000.00	9940.00	60.00
827000270131056	01128935	银行卡	消费	2017-07-01	14:52:08	10000.00	9940.00	60.00
827000270131056	01128935	银行卡	消费	2017-07-01	14:29:05	10000.00	9940.00	60.00
827000270131056	01128935	银行卡	消费	2017-07-01	14:27:01	10000.00	9980.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	14:06:08	10000.00	9980.00	20.00
827000270131033	01126995	银行卡	消费	2017-07-01	13:26:03	383761.00	383741.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	13:00:00	50687.00	50667.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	12:55:53	192630.00	192610.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	12:55:05	40000.00	39980.00	20.00
827000270131033	01126995	银行卡	消费	2017-07-01	12:44:00	20000.00	19980.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	12:43:10	10000.00	9980.00	20.00
827000270131033	01126995	银行卡	消费	2017-07-01	12:32:39	672280.00	672260.00	20.00
827000270131033	01126995	银行卡	消费	2017-07-01	11:54:46	778636.00	778616.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	11:50:02	14796.00	14776.00	20.00
827000270131033	01126995	银行卡	消费	2017-07-01	11:48:13	661790.00	661770.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	11:08:56	172011.00	171991.00	20.00
827000270131033	01126995	银行卡	消费	2017-07-01	11:08:07	25908.00	25888.00	20.00
827000270131033	01126995	银行卡	消费	2017-07-01	11:06:34	52000.00	51980.00	20.00
827000270131033	01126995	银行卡	消费	2017-07-01	11:04:54	300000.00	299980.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	10:50:51	63229.00	63209.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	10:49:39	100000.00	99980.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	10:32:18	293.00	291.53	1.47
827000270131056	01128935	银行卡	消费	2017-07-01	10:30:54	11190.00	11170.00	20.00
827000270131056	01128935	银行卡	消费	2017-07-01	10:26:45	410000.00	409980.00	20.00
827000270131033	01126995	银行卡	消费	2017-07-01	10:09:25	638449.00	638429.00	20.00
827000270131044	01128134	银行卡	消费	2017-07-01	10:04:43	82000.00	81980.00	20.00
827000270131033	01126997	银行卡	消费	2017-07-01	09:50:48	455363.00	455343.00	20.00
827000270131033	01126997	银行卡	消费	2017-07-01	09:49:53	326000.00	325980.00	20.00
827000270131033	01126997	银行卡	消费	2017-07-01	09:48:44	84000.00	83980.00	20.00
827000270131044	01128134	银行卡	消费	2017-07-01	09:16:42	10000.00	9940.00	60.00
